antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
"frozenset({'CHILDS GARDEN TROWEL PINK', 'CHILDS GARDEN FORK BLUE'})",frozenset({'CHILDS GARDEN TROWEL BLUE'}),0.011340894,0.018679119,0.011340894,1,53.53571429,0.011129056,inf
"frozenset({'HERB MARKER CHIVES', 'HERB MARKER BASIL'})",frozenset({'HERB MARKER MINT'}),0.014676451,0.018679119,0.014676451,1,53.53571429,0.014402308,inf
"frozenset({'HERB MARKER PARSLEY', 'HERB MARKER BASIL'})",frozenset({'HERB MARKER MINT'}),0.014676451,0.018679119,0.014676451,1,53.53571429,0.014402308,inf
"frozenset({'HERB MARKER CHIVES', 'HERB MARKER PARSLEY'})",frozenset({'HERB MARKER MINT'}),0.01400934,0.018679119,0.01400934,1,53.53571429,0.013747657,inf
"frozenset({'HERB MARKER CHIVES', 'HERB MARKER ROSEMARY'})",frozenset({'HERB MARKER MINT'}),0.01400934,0.018679119,0.01400934,1,53.53571429,0.013747657,inf
"frozenset({'HERB MARKER CHIVES', 'HERB MARKER THYME'})",frozenset({'HERB MARKER MINT'}),0.01400934,0.018679119,0.01400934,1,53.53571429,0.013747657,inf
"frozenset({'CHILDS GARDEN TROWEL PINK', 'CHILDS GARDEN FORK PINK', 'CHILDS GARDEN FORK BLUE'})",frozenset({'CHILDS GARDEN TROWEL BLUE'}),0.010673783,0.018679119,0.010673783,1,53.53571429,0.010474406,inf
"frozenset({'HERB MARKER CHIVES', 'HERB MARKER PARSLEY', 'HERB MARKER BASIL'})",frozenset({'HERB MARKER MINT'}),0.013342228,0.018679119,0.013342228,1,53.53571429,0.013093007,inf
"frozenset({'HERB MARKER CHIVES', 'HERB MARKER ROSEMARY', 'HERB MARKER BASIL'})",frozenset({'HERB MARKER MINT'}),0.01400934,0.018679119,0.01400934,1,53.53571429,0.013747657,inf
"frozenset({'HERB MARKER CHIVES', 'HERB MARKER THYME', 'HERB MARKER BASIL'})",frozenset({'HERB MARKER MINT'}),0.01400934,0.018679119,0.01400934,1,53.53571429,0.013747657,inf
"frozenset({'HERB MARKER ROSEMARY', 'HERB MARKER PARSLEY', 'HERB MARKER BASIL'})",frozenset({'HERB MARKER MINT'}),0.01400934,0.018679119,0.01400934,1,53.53571429,0.013747657,inf
"frozenset({'HERB MARKER THYME', 'HERB MARKER PARSLEY', 'HERB MARKER BASIL'})",frozenset({'HERB MARKER MINT'}),0.01400934,0.018679119,0.01400934,1,53.53571429,0.013747657,inf
"frozenset({'HERB MARKER CHIVES', 'HERB MARKER PARSLEY', 'HERB MARKER ROSEMARY'})",frozenset({'HERB MARKER MINT'}),0.012675117,0.018679119,0.012675117,1,53.53571429,0.012438357,inf
"frozenset({'HERB MARKER CHIVES', 'HERB MARKER PARSLEY', 'HERB MARKER THYME'})",frozenset({'HERB MARKER MINT'}),0.013342228,0.018679119,0.013342228,1,53.53571429,0.013093007,inf
"frozenset({'HERB MARKER CHIVES', 'HERB MARKER THYME', 'HERB MARKER ROSEMARY'})",frozenset({'HERB MARKER MINT'}),0.013342228,0.018679119,0.013342228,1,53.53571429,0.013093007,inf
"frozenset({'HERB MARKER ROSEMARY', 'HERB MARKER CHIVES', 'HERB MARKER PARSLEY', 'HERB MARKER BASIL'})",frozenset({'HERB MARKER MINT'}),0.012675117,0.018679119,0.012675117,1,53.53571429,0.012438357,inf
"frozenset({'HERB MARKER THYME', 'HERB MARKER CHIVES', 'HERB MARKER PARSLEY', 'HERB MARKER BASIL'})",frozenset({'HERB MARKER MINT'}),0.013342228,0.018679119,0.013342228,1,53.53571429,0.013093007,inf
"frozenset({'HERB MARKER ROSEMARY', 'HERB MARKER CHIVES', 'HERB MARKER THYME', 'HERB MARKER BASIL'})",frozenset({'HERB MARKER MINT'}),0.013342228,0.018679119,0.013342228,1,53.53571429,0.013093007,inf
"frozenset({'HERB MARKER THYME', 'HERB MARKER ROSEMARY', 'HERB MARKER PARSLEY', 'HERB MARKER BASIL'})",frozenset({'HERB MARKER MINT'}),0.013342228,0.018679119,0.013342228,1,53.53571429,0.013093007,inf
"frozenset({'HERB MARKER ROSEMARY', 'HERB MARKER CHIVES', 'HERB MARKER PARSLEY', 'HERB MARKER THYME'})",frozenset({'HERB MARKER MINT'}),0.012675117,0.018679119,0.012675117,1,53.53571429,0.012438357,inf
"frozenset({'HERB MARKER BASIL', 'HERB MARKER PARSLEY', 'HERB MARKER CHIVES', 'HERB MARKER THYME', 'HERB MARKER ROSEMARY'})",frozenset({'HERB MARKER MINT'}),0.012675117,0.018679119,0.012675117,1,53.53571429,0.012438357,inf
frozenset({'HERB MARKER MINT'}),frozenset({'HERB MARKER CHIVES'}),0.018679119,0.015343562,0.015343562,0.821428571,53.53571429,0.015056958,5.514076051
frozenset({'HERB MARKER MINT'}),"frozenset({'HERB MARKER CHIVES', 'HERB MARKER BASIL'})",0.018679119,0.014676451,0.014676451,0.785714286,53.53571429,0.014402308,4.598176562
frozenset({'HERB MARKER MINT'}),"frozenset({'HERB MARKER PARSLEY', 'HERB MARKER BASIL'})",0.018679119,0.014676451,0.014676451,0.785714286,53.53571429,0.014402308,4.598176562
frozenset({'HERB MARKER MINT'}),"frozenset({'HERB MARKER CHIVES', 'HERB MARKER PARSLEY'})",0.018679119,0.01400934,0.01400934,0.75,53.53571429,0.013747657,3.943962642
frozenset({'HERB MARKER MINT'}),"frozenset({'HERB MARKER CHIVES', 'HERB MARKER ROSEMARY'})",0.018679119,0.01400934,0.01400934,0.75,53.53571429,0.013747657,3.943962642
frozenset({'HERB MARKER MINT'}),"frozenset({'HERB MARKER CHIVES', 'HERB MARKER THYME'})",0.018679119,0.01400934,0.01400934,0.75,53.53571429,0.013747657,3.943962642
frozenset({'HERB MARKER MINT'}),"frozenset({'HERB MARKER CHIVES', 'HERB MARKER ROSEMARY', 'HERB MARKER BASIL'})",0.018679119,0.01400934,0.01400934,0.75,53.53571429,0.013747657,3.943962642
frozenset({'HERB MARKER MINT'}),"frozenset({'HERB MARKER CHIVES', 'HERB MARKER THYME', 'HERB MARKER BASIL'})",0.018679119,0.01400934,0.01400934,0.75,53.53571429,0.013747657,3.943962642
frozenset({'HERB MARKER MINT'}),"frozenset({'HERB MARKER ROSEMARY', 'HERB MARKER PARSLEY', 'HERB MARKER BASIL'})",0.018679119,0.01400934,0.01400934,0.75,53.53571429,0.013747657,3.943962642
frozenset({'HERB MARKER MINT'}),"frozenset({'HERB MARKER THYME', 'HERB MARKER PARSLEY', 'HERB MARKER BASIL'})",0.018679119,0.01400934,0.01400934,0.75,53.53571429,0.013747657,3.943962642
frozenset({'HERB MARKER MINT'}),"frozenset({'HERB MARKER CHIVES', 'HERB MARKER PARSLEY', 'HERB MARKER BASIL'})",0.018679119,0.013342228,0.013342228,0.714285714,53.53571429,0.013093007,3.453302201
frozenset({'HERB MARKER MINT'}),"frozenset({'HERB MARKER CHIVES', 'HERB MARKER PARSLEY', 'HERB MARKER THYME'})",0.018679119,0.013342228,0.013342228,0.714285714,53.53571429,0.013093007,3.453302201
frozenset({'HERB MARKER MINT'}),"frozenset({'HERB MARKER CHIVES', 'HERB MARKER THYME', 'HERB MARKER ROSEMARY'})",0.018679119,0.013342228,0.013342228,0.714285714,53.53571429,0.013093007,3.453302201
frozenset({'HERB MARKER MINT'}),"frozenset({'HERB MARKER THYME', 'HERB MARKER CHIVES', 'HERB MARKER PARSLEY', 'HERB MARKER BASIL'})",0.018679119,0.013342228,0.013342228,0.714285714,53.53571429,0.013093007,3.453302201
frozenset({'HERB MARKER MINT'}),"frozenset({'HERB MARKER ROSEMARY', 'HERB MARKER CHIVES', 'HERB MARKER THYME', 'HERB MARKER BASIL'})",0.018679119,0.013342228,0.013342228,0.714285714,53.53571429,0.013093007,3.453302201
frozenset({'HERB MARKER MINT'}),"frozenset({'HERB MARKER THYME', 'HERB MARKER ROSEMARY', 'HERB MARKER PARSLEY', 'HERB MARKER BASIL'})",0.018679119,0.013342228,0.013342228,0.714285714,53.53571429,0.013093007,3.453302201
frozenset({'HERB MARKER BASIL'}),frozenset({'HERB MARKER ROSEMARY'}),0.018012008,0.018012008,0.017344897,0.962962963,53.46227709,0.017020464,26.51367578
frozenset({'HERB MARKER ROSEMARY'}),frozenset({'HERB MARKER BASIL'}),0.018012008,0.018012008,0.017344897,0.962962963,53.46227709,0.017020464,26.51367578
frozenset({'HERB MARKER THYME'}),frozenset({'HERB MARKER BASIL'}),0.017344897,0.018012008,0.016677785,0.961538462,53.38319088,0.016365369,25.53168779
frozenset({'HERB MARKER THYME'}),frozenset({'HERB MARKER ROSEMARY'}),0.017344897,0.018012008,0.016677785,0.961538462,53.38319088,0.016365369,25.53168779
"frozenset({'HERB MARKER MINT', 'HERB MARKER BASIL'})",frozenset({'HERB MARKER ROSEMARY'}),0.017344897,0.018012008,0.016677785,0.961538462,53.38319088,0.016365369,25.53168779
frozenset({'HERB MARKER BASIL'}),frozenset({'HERB MARKER THYME'}),0.018012008,0.017344897,0.016677785,0.925925926,53.38319088,0.016365369,13.2658439
frozenset({'HERB MARKER ROSEMARY'}),frozenset({'HERB MARKER THYME'}),0.018012008,0.017344897,0.016677785,0.925925926,53.38319088,0.016365369,13.2658439
frozenset({'HERB MARKER ROSEMARY'}),"frozenset({'HERB MARKER MINT', 'HERB MARKER BASIL'})",0.018012008,0.017344897,0.016677785,0.925925926,53.38319088,0.016365369,13.2658439
"frozenset({'HERB MARKER THYME', 'HERB MARKER BASIL'})",frozenset({'HERB MARKER ROSEMARY'}),0.016677785,0.018012008,0.016010674,0.96,53.29777778,0.015710273,24.5496998
"frozenset({'HERB MARKER THYME', 'HERB MARKER ROSEMARY'})",frozenset({'HERB MARKER BASIL'}),0.016677785,0.018012008,0.016010674,0.96,53.29777778,0.015710273,24.5496998
frozenset({'HERB MARKER BASIL'}),"frozenset({'HERB MARKER THYME', 'HERB MARKER ROSEMARY'})",0.018012008,0.016677785,0.016010674,0.888888889,53.29777778,0.015710273,8.849899933
frozenset({'HERB MARKER ROSEMARY'}),"frozenset({'HERB MARKER THYME', 'HERB MARKER BASIL'})",0.018012008,0.016677785,0.016010674,0.888888889,53.29777778,0.015710273,8.849899933
"frozenset({'HERB MARKER MINT', 'HERB MARKER BASIL'})",frozenset({'HERB MARKER THYME'}),0.017344897,0.017344897,0.016010674,0.923076923,53.21893491,0.015709828,12.77451634
frozenset({'HERB MARKER THYME'}),"frozenset({'HERB MARKER MINT', 'HERB MARKER BASIL'})",0.017344897,0.017344897,0.016010674,0.923076923,53.21893491,0.015709828,12.77451634
"frozenset({'HERB MARKER ROSEMARY', 'HERB MARKER BASIL'})",frozenset({'HERB MARKER THYME'}),0.017344897,0.017344897,0.016010674,0.923076923,53.21893491,0.015709828,12.77451634
frozenset({'HERB MARKER THYME'}),"frozenset({'HERB MARKER ROSEMARY', 'HERB MARKER BASIL'})",0.017344897,0.017344897,0.016010674,0.923076923,53.21893491,0.015709828,12.77451634
"frozenset({'HERB MARKER MINT', 'HERB MARKER THYME'})",frozenset({'HERB MARKER ROSEMARY'}),0.016010674,0.018012008,0.015343562,0.958333333,53.20524691,0.015055178,23.56771181
"frozenset({'HERB MARKER MINT', 'HERB MARKER THYME', 'HERB MARKER BASIL'})",frozenset({'HERB MARKER ROSEMARY'}),0.016010674,0.018012008,0.015343562,0.958333333,53.20524691,0.015055178,23.56771181
frozenset({'HERB MARKER ROSEMARY'}),"frozenset({'HERB MARKER MINT', 'HERB MARKER THYME'})",0.018012008,0.016010674,0.015343562,0.851851852,53.20524691,0.015055178,6.641927952
frozenset({'HERB MARKER ROSEMARY'}),"frozenset({'HERB MARKER MINT', 'HERB MARKER THYME', 'HERB MARKER BASIL'})",0.018012008,0.016010674,0.015343562,0.851851852,53.20524691,0.015055178,6.641927952
frozenset({'HERB MARKER CHIVES'}),frozenset({'HERB MARKER BASIL'}),0.015343562,0.018012008,0.014676451,0.956521739,53.10466989,0.014400083,22.58572382
"frozenset({'HERB MARKER MINT', 'HERB MARKER CHIVES'})",frozenset({'HERB MARKER BASIL'}),0.015343562,0.018012008,0.014676451,0.956521739,53.10466989,0.014400083,22.58572382
"frozenset({'HERB MARKER MINT', 'HERB MARKER PARSLEY'})",frozenset({'HERB MARKER BASIL'}),0.015343562,0.018012008,0.014676451,0.956521739,53.10466989,0.014400083,22.58572382
frozenset({'HERB MARKER BASIL'}),frozenset({'HERB MARKER CHIVES'}),0.018012008,0.015343562,0.014676451,0.814814815,53.10466989,0.014400083,5.317144763
frozenset({'HERB MARKER BASIL'}),"frozenset({'HERB MARKER MINT', 'HERB MARKER CHIVES'})",0.018012008,0.015343562,0.014676451,0.814814815,53.10466989,0.014400083,5.317144763
frozenset({'HERB MARKER BASIL'}),"frozenset({'HERB MARKER MINT', 'HERB MARKER PARSLEY'})",0.018012008,0.015343562,0.014676451,0.814814815,53.10466989,0.014400083,5.317144763
"frozenset({'HERB MARKER MINT', 'HERB MARKER ROSEMARY'})",frozenset({'HERB MARKER THYME'}),0.016677785,0.017344897,0.015343562,0.92,53.04153846,0.015054288,12.28318879
"frozenset({'HERB MARKER MINT', 'HERB MARKER ROSEMARY', 'HERB MARKER BASIL'})",frozenset({'HERB MARKER THYME'}),0.016677785,0.017344897,0.015343562,0.92,53.04153846,0.015054288,12.28318879
"frozenset({'HERB MARKER THYME', 'HERB MARKER ROSEMARY'})","frozenset({'HERB MARKER MINT', 'HERB MARKER BASIL'})",0.016677785,0.017344897,0.015343562,0.92,53.04153846,0.015054288,12.28318879
frozenset({'HERB MARKER THYME'}),"frozenset({'HERB MARKER MINT', 'HERB MARKER ROSEMARY'})",0.017344897,0.016677785,0.015343562,0.884615385,53.04153846,0.015054288,8.522125862
"frozenset({'HERB MARKER MINT', 'HERB MARKER BASIL'})","frozenset({'HERB MARKER THYME', 'HERB MARKER ROSEMARY'})",0.017344897,0.016677785,0.015343562,0.884615385,53.04153846,0.015054288,8.522125862
frozenset({'HERB MARKER THYME'}),"frozenset({'HERB MARKER MINT', 'HERB MARKER ROSEMARY', 'HERB MARKER BASIL'})",0.017344897,0.016677785,0.015343562,0.884615385,53.04153846,0.015054288,8.522125862
"frozenset({'HERB MARKER CHIVES', 'HERB MARKER BASIL'})",frozenset({'HERB MARKER ROSEMARY'}),0.014676451,0.018012008,0.01400934,0.954545455,52.99494949,0.013744987,21.60373582
"frozenset({'HERB MARKER PARSLEY', 'HERB MARKER BASIL'})",frozenset({'HERB MARKER ROSEMARY'}),0.014676451,0.018012008,0.01400934,0.954545455,52.99494949,0.013744987,21.60373582
"frozenset({'HERB MARKER PARSLEY', 'HERB MARKER ROSEMARY'})",frozenset({'HERB MARKER BASIL'}),0.014676451,0.018012008,0.01400934,0.954545455,52.99494949,0.013744987,21.60373582
"frozenset({'HERB MARKER PARSLEY', 'HERB MARKER THYME'})",frozenset({'HERB MARKER BASIL'}),0.014676451,0.018012008,0.01400934,0.954545455,52.99494949,0.013744987,21.60373582
"frozenset({'HERB MARKER THYME', 'HERB MARKER PARSLEY'})",frozenset({'HERB MARKER ROSEMARY'}),0.014676451,0.018012008,0.01400934,0.954545455,52.99494949,0.013744987,21.60373582
"frozenset({'HERB MARKER MINT', 'HERB MARKER CHIVES', 'HERB MARKER BASIL'})",frozenset({'HERB MARKER ROSEMARY'}),0.014676451,0.018012008,0.01400934,0.954545455,52.99494949,0.013744987,21.60373582
"frozenset({'HERB MARKER MINT', 'HERB MARKER PARSLEY', 'HERB MARKER BASIL'})",frozenset({'HERB MARKER ROSEMARY'}),0.014676451,0.018012008,0.01400934,0.954545455,52.99494949,0.013744987,21.60373582
frozenset({'HERB MARKER ROSEMARY'}),"frozenset({'HERB MARKER CHIVES', 'HERB MARKER BASIL'})",0.018012008,0.014676451,0.01400934,0.777777778,52.99494949,0.013744987,4.433955971
frozenset({'HERB MARKER BASIL'}),"frozenset({'HERB MARKER PARSLEY', 'HERB MARKER ROSEMARY'})",0.018012008,0.014676451,0.01400934,0.777777778,52.99494949,0.013744987,4.433955971
frozenset({'HERB MARKER ROSEMARY'}),"frozenset({'HERB MARKER PARSLEY', 'HERB MARKER BASIL'})",0.018012008,0.014676451,0.01400934,0.777777778,52.99494949,0.013744987,4.433955971
frozenset({'HERB MARKER BASIL'}),"frozenset({'HERB MARKER PARSLEY', 'HERB MARKER THYME'})",0.018012008,0.014676451,0.01400934,0.777777778,52.99494949,0.013744987,4.433955971
frozenset({'HERB MARKER ROSEMARY'}),"frozenset({'HERB MARKER THYME', 'HERB MARKER PARSLEY'})",0.018012008,0.014676451,0.01400934,0.777777778,52.99494949,0.013744987,4.433955971
frozenset({'HERB MARKER ROSEMARY'}),"frozenset({'HERB MARKER MINT', 'HERB MARKER CHIVES', 'HERB MARKER BASIL'})",0.018012008,0.014676451,0.01400934,0.777777778,52.99494949,0.013744987,4.433955971
frozenset({'HERB MARKER ROSEMARY'}),"frozenset({'HERB MARKER MINT', 'HERB MARKER PARSLEY', 'HERB MARKER BASIL'})",0.018012008,0.014676451,0.01400934,0.777777778,52.99494949,0.013744987,4.433955971
"frozenset({'HERB MARKER CHIVES', 'HERB MARKER PARSLEY'})",frozenset({'HERB MARKER BASIL'}),0.01400934,0.018012008,0.013342228,0.952380952,52.87477954,0.013089892,20.62174783
"frozenset({'HERB MARKER CHIVES', 'HERB MARKER THYME'})",frozenset({'HERB MARKER ROSEMARY'}),0.01400934,0.018012008,0.013342228,0.952380952,52.87477954,0.013089892,20.62174783
"frozenset({'HERB MARKER MINT', 'HERB MARKER CHIVES', 'HERB MARKER PARSLEY'})",frozenset({'HERB MARKER BASIL'}),0.01400934,0.018012008,0.013342228,0.952380952,52.87477954,0.013089892,20.62174783
"frozenset({'HERB MARKER CHIVES', 'HERB MARKER THYME', 'HERB MARKER BASIL'})",frozenset({'HERB MARKER ROSEMARY'}),0.01400934,0.018012008,0.013342228,0.952380952,52.87477954,0.013089892,20.62174783
"frozenset({'HERB MARKER PARSLEY', 'HERB MARKER THYME', 'HERB MARKER BASIL'})",frozenset({'HERB MARKER ROSEMARY'}),0.01400934,0.018012008,0.013342228,0.952380952,52.87477954,0.013089892,20.62174783
"frozenset({'HERB MARKER ROSEMARY', 'HERB MARKER THYME', 'HERB MARKER PARSLEY'})",frozenset({'HERB MARKER BASIL'}),0.01400934,0.018012008,0.013342228,0.952380952,52.87477954,0.013089892,20.62174783
"frozenset({'HERB MARKER MINT', 'HERB MARKER CHIVES', 'HERB MARKER THYME'})",frozenset({'HERB MARKER ROSEMARY'}),0.01400934,0.018012008,0.013342228,0.952380952,52.87477954,0.013089892,20.62174783
"frozenset({'HERB MARKER MINT', 'HERB MARKER THYME', 'HERB MARKER PARSLEY'})",frozenset({'HERB MARKER ROSEMARY'}),0.01400934,0.018012008,0.013342228,0.952380952,52.87477954,0.013089892,20.62174783
"frozenset({'HERB MARKER MINT', 'HERB MARKER CHIVES', 'HERB MARKER THYME', 'HERB MARKER BASIL'})",frozenset({'HERB MARKER ROSEMARY'}),0.01400934,0.018012008,0.013342228,0.952380952,52.87477954,0.013089892,20.62174783
"frozenset({'HERB MARKER THYME', 'HERB MARKER MINT', 'HERB MARKER PARSLEY', 'HERB MARKER BASIL'})",frozenset({'HERB MARKER ROSEMARY'}),0.01400934,0.018012008,0.013342228,0.952380952,52.87477954,0.013089892,20.62174783
frozenset({'HERB MARKER BASIL'}),"frozenset({'HERB MARKER CHIVES', 'HERB MARKER PARSLEY'})",0.018012008,0.01400934,0.013342228,0.740740741,52.87477954,0.013089892,3.803106833
frozenset({'HERB MARKER ROSEMARY'}),"frozenset({'HERB MARKER CHIVES', 'HERB MARKER THYME'})",0.018012008,0.01400934,0.013342228,0.740740741,52.87477954,0.013089892,3.803106833
frozenset({'HERB MARKER BASIL'}),"frozenset({'HERB MARKER MINT', 'HERB MARKER CHIVES', 'HERB MARKER PARSLEY'})",0.018012008,0.01400934,0.013342228,0.740740741,52.87477954,0.013089892,3.803106833
frozenset({'HERB MARKER ROSEMARY'}),"frozenset({'HERB MARKER CHIVES', 'HERB MARKER THYME', 'HERB MARKER BASIL'})",0.018012008,0.01400934,0.013342228,0.740740741,52.87477954,0.013089892,3.803106833
frozenset({'HERB MARKER BASIL'}),"frozenset({'HERB MARKER ROSEMARY', 'HERB MARKER THYME', 'HERB MARKER PARSLEY'})",0.018012008,0.01400934,0.013342228,0.740740741,52.87477954,0.013089892,3.803106833
frozenset({'HERB MARKER ROSEMARY'}),"frozenset({'HERB MARKER PARSLEY', 'HERB MARKER THYME', 'HERB MARKER BASIL'})",0.018012008,0.01400934,0.013342228,0.740740741,52.87477954,0.013089892,3.803106833
frozenset({'HERB MARKER ROSEMARY'}),"frozenset({'HERB MARKER MINT', 'HERB MARKER CHIVES', 'HERB MARKER THYME'})",0.018012008,0.01400934,0.013342228,0.740740741,52.87477954,0.013089892,3.803106833
frozenset({'HERB MARKER ROSEMARY'}),"frozenset({'HERB MARKER MINT', 'HERB MARKER THYME', 'HERB MARKER PARSLEY'})",0.018012008,0.01400934,0.013342228,0.740740741,52.87477954,0.013089892,3.803106833
frozenset({'HERB MARKER ROSEMARY'}),"frozenset({'HERB MARKER MINT', 'HERB MARKER CHIVES', 'HERB MARKER THYME', 'HERB MARKER BASIL'})",0.018012008,0.01400934,0.013342228,0.740740741,52.87477954,0.013089892,3.803106833
frozenset({'HERB MARKER ROSEMARY'}),"frozenset({'HERB MARKER THYME', 'HERB MARKER MINT', 'HERB MARKER PARSLEY', 'HERB MARKER BASIL'})",0.018012008,0.01400934,0.013342228,0.740740741,52.87477954,0.013089892,3.803106833
frozenset({'HERB MARKER PARSLEY'}),frozenset({'HERB MARKER THYME'}),0.016010674,0.017344897,0.014676451,0.916666667,52.84935897,0.014398747,11.79186124
frozenset({'HERB MARKER PARSLEY'}),"frozenset({'HERB MARKER MINT', 'HERB MARKER BASIL'})",0.016010674,0.017344897,0.014676451,0.916666667,52.84935897,0.014398747,11.79186124
frozenset({'HERB MARKER THYME'}),frozenset({'HERB MARKER PARSLEY'}),0.017344897,0.016010674,0.014676451,0.846153846,52.84935897,0.014398747,6.39593062
"frozenset({'HERB MARKER MINT', 'HERB MARKER BASIL'})",frozenset({'HERB MARKER PARSLEY'}),0.017344897,0.016010674,0.014676451,0.846153846,52.84935897,0.014398747,6.39593062
frozenset({'REGENCY MILK JUG PINK'}),frozenset({'REGENCY TEAPOT ROSES'}),0.016677785,0.016677785,0.014676451,0.88,52.7648,0.014398302,8.19435179
frozenset({'REGENCY TEAPOT ROSES'}),frozenset({'REGENCY MILK JUG PINK'}),0.016677785,0.016677785,0.014676451,0.88,52.7648,0.014398302,8.19435179
"frozenset({'HERB MARKER CHIVES', 'HERB MARKER PARSLEY', 'HERB MARKER BASIL'})",frozenset({'HERB MARKER ROSEMARY'}),0.013342228,0.018012008,0.012675117,0.95,52.74259259,0.012434796,19.63975984
"frozenset({'HERB MARKER CHIVES', 'HERB MARKER THYME', 'HERB MARKER PARSLEY'})",frozenset({'HERB MARKER ROSEMARY'}),0.013342228,0.018012008,0.012675117,0.95,52.74259259,0.012434796,19.63975984
"frozenset({'HERB MARKER MINT', 'HERB MARKER CHIVES', 'HERB MARKER PARSLEY', 'HERB MARKER BASIL'})",frozenset({'HERB MARKER ROSEMARY'}),0.013342228,0.018012008,0.012675117,0.95,52.74259259,0.012434796,19.63975984
"frozenset({'HERB MARKER THYME', 'HERB MARKER CHIVES', 'HERB MARKER PARSLEY', 'HERB MARKER BASIL'})",frozenset({'HERB MARKER ROSEMARY'}),0.013342228,0.018012008,0.012675117,0.95,52.74259259,0.012434796,19.63975984
"frozenset({'HERB MARKER MINT', 'HERB MARKER CHIVES', 'HERB MARKER PARSLEY', 'HERB MARKER THYME'})",frozenset({'HERB MARKER ROSEMARY'}),0.013342228,0.018012008,0.012675117,0.95,52.74259259,0.012434796,19.63975984
"frozenset({'HERB MARKER BASIL', 'HERB MARKER PARSLEY', 'HERB MARKER MINT', 'HERB MARKER CHIVES', 'HERB MARKER THYME'})",frozenset({'HERB MARKER ROSEMARY'}),0.013342228,0.018012008,0.012675117,0.95,52.74259259,0.012434796,19.63975984
frozenset({'HERB MARKER ROSEMARY'}),"frozenset({'HERB MARKER CHIVES', 'HERB MARKER PARSLEY', 'HERB MARKER BASIL'})",0.018012008,0.013342228,0.012675117,0.703703704,52.74259259,0.012434796,3.32996998
frozenset({'HERB MARKER ROSEMARY'}),"frozenset({'HERB MARKER CHIVES', 'HERB MARKER THYME', 'HERB MARKER PARSLEY'})",0.018012008,0.013342228,0.012675117,0.703703704,52.74259259,0.012434796,3.32996998
frozenset({'HERB MARKER ROSEMARY'}),"frozenset({'HERB MARKER MINT', 'HERB MARKER CHIVES', 'HERB MARKER PARSLEY', 'HERB MARKER BASIL'})",0.018012008,0.013342228,0.012675117,0.703703704,52.74259259,0.012434796,3.32996998
frozenset({'HERB MARKER ROSEMARY'}),"frozenset({'HERB MARKER THYME', 'HERB MARKER CHIVES', 'HERB MARKER PARSLEY', 'HERB MARKER BASIL'})",0.018012008,0.013342228,0.012675117,0.703703704,52.74259259,0.012434796,3.32996998
frozenset({'HERB MARKER ROSEMARY'}),"frozenset({'HERB MARKER MINT', 'HERB MARKER CHIVES', 'HERB MARKER PARSLEY', 'HERB MARKER THYME'})",0.018012008,0.013342228,0.012675117,0.703703704,52.74259259,0.012434796,3.32996998
frozenset({'HERB MARKER ROSEMARY'}),"frozenset({'HERB MARKER BASIL', 'HERB MARKER PARSLEY', 'HERB MARKER MINT', 'HERB MARKER CHIVES', 'HERB MARKER THYME'})",0.018012008,0.013342228,0.012675117,0.703703704,52.74259259,0.012434796,3.32996998
frozenset({'HERB MARKER CHIVES'}),frozenset({'HERB MARKER THYME'}),0.015343562,0.017344897,0.01400934,0.913043478,52.64046823,0.013743207,11.30053369
frozenset({'HERB MARKER CHIVES'}),"frozenset({'HERB MARKER ROSEMARY', 'HERB MARKER BASIL'})",0.015343562,0.017344897,0.01400934,0.913043478,52.64046823,0.013743207,11.30053369
"frozenset({'HERB MARKER MINT', 'HERB MARKER CHIVES'})",frozenset({'HERB MARKER THYME'}),0.015343562,0.017344897,0.01400934,0.913043478,52.64046823,0.013743207,11.30053369
"frozenset({'HERB MARKER MINT', 'HERB MARKER PARSLEY'})",frozenset({'HERB MARKER THYME'}),0.015343562,0.017344897,0.01400934,0.913043478,52.64046823,0.013743207,11.30053369
"frozenset({'HERB MARKER MINT', 'HERB MARKER CHIVES'})","frozenset({'HERB MARKER ROSEMARY', 'HERB MARKER BASIL'})",0.015343562,0.017344897,0.01400934,0.913043478,52.64046823,0.013743207,11.30053369
"frozenset({'HERB MARKER MINT', 'HERB MARKER PARSLEY'})","frozenset({'HERB MARKER ROSEMARY', 'HERB MARKER BASIL'})",0.015343562,0.017344897,0.01400934,0.913043478,52.64046823,0.013743207,11.30053369
frozenset({'HERB MARKER THYME'}),frozenset({'HERB MARKER CHIVES'}),0.017344897,0.015343562,0.01400934,0.807692308,52.64046823,0.013743207,5.120213476
"frozenset({'HERB MARKER ROSEMARY', 'HERB MARKER BASIL'})",frozenset({'HERB MARKER CHIVES'}),0.017344897,0.015343562,0.01400934,0.807692308,52.64046823,0.013743207,5.120213476
frozenset({'HERB MARKER THYME'}),"frozenset({'HERB MARKER MINT', 'HERB MARKER CHIVES'})",0.017344897,0.015343562,0.01400934,0.807692308,52.64046823,0.013743207,5.120213476
frozenset({'HERB MARKER THYME'}),"frozenset({'HERB MARKER MINT', 'HERB MARKER PARSLEY'})",0.017344897,0.015343562,0.01400934,0.807692308,52.64046823,0.013743207,5.120213476
